conversion_id,click_id,revenue,quarter_file
10864,188261,1.487259,2
10865,188263,0.44457399999999997,2
10866,188270,0.9070809999999999,2
10867,188296,0.35478200000000004,2
10868,188336,0.91901,2
10869,188362,0.7224079999999999,2
10870,188389,0.71043,2
10871,188410,0.757717,2
10872,188413,1.284499,2
10873,188420,0.408936,2
10874,188455,1.288433,2
10875,188462,1.356973,2
10876,188469,0.816665,2
10877,188477,1.326617,2
10878,188490,0.9326469999999999,2
10879,188511,0.5980800000000001,2
10880,188512,0.569752,2
10881,188533,1.312838,2
10882,188560,0.448647,2
10883,188565,1.169778,2
10884,188574,1.1303590000000001,2
10885,188588,1.3459940000000001,2
10886,188637,0.760675,2
10887,188646,0.6263989999999999,2
10888,188657,0.8434389999999999,2
10889,188669,1.0521969999999998,2
10890,188696,1.063094,2
10891,188739,1.313404,2
10892,188745,1.4827139999999999,2
10893,188750,0.40674699999999997,2
10894,188751,0.386853,2
10895,188771,0.586252,2
10896,188774,1.060381,2
10897,188787,1.281541,2
10898,188806,1.288932,2
10899,188834,0.721562,2
10900,188844,1.45381,2
10901,188852,1.391569,2
10902,188868,0.866476,2
10903,188891,1.433625,2
10904,188919,1.308232,2
10905,188925,1.488948,2
10906,188946,0.7418319999999999,2
10907,188949,0.782733,2
10908,188950,0.673197,2
10909,188953,0.755903,2
10910,188973,0.66633,2
10911,189000,0.30180500000000005,2
10912,189005,0.6255539999999999,2
10913,189006,0.8822760000000001,2
10914,189013,0.481343,2
10915,189029,0.40557600000000005,2
10916,189042,0.9093899999999999,2
10917,189045,0.759197,2
10918,189067,0.764317,2
10919,189071,0.9200379999999999,2
10920,189075,1.09206,2
10921,189089,1.057585,2
10922,189101,0.8355299999999999,2
10923,189124,0.339674,2
10924,189126,0.522157,2
10925,189137,0.315156,2
10926,189150,0.514478,2
10927,189183,1.109634,2
10928,189192,0.655205,2
10929,189197,0.420991,2
10930,189220,0.378244,2
10931,189235,1.274192,2
10932,189242,1.357106,2
10933,189255,1.351545,2
10934,189259,1.04001,2
10935,189281,0.689318,2
10936,189285,0.433796,2
10937,189289,1.26177,2
10938,189293,1.004018,2
10939,189298,1.397773,2
10940,189299,0.740025,2
10941,189301,1.165737,2
10942,189333,1.251666,2
10943,189362,0.553655,2
10944,189377,0.9265979999999999,2
10945,189384,1.03298,2
10946,189388,0.321529,2
10947,189395,0.770729,2
10948,189402,1.325116,2
10949,189407,1.150528,2
10950,189422,0.47711099999999995,2
10951,189458,1.136827,2
10952,189465,1.396485,2
10953,189477,0.609729,2
10954,189481,0.9132979999999999,2
10955,189504,0.697905,2
10956,189517,1.140566,2
10957,189524,0.84678,2
10958,189529,1.103304,2
10959,189540,1.475884,2
10960,189545,1.2384680000000001,2
10961,189576,0.837966,2
10962,189579,0.557817,2
10963,189581,1.226227,2
10964,189594,0.620157,2
10965,189603,0.8474299999999999,2
10966,189604,1.279198,2
10967,189621,0.35546500000000003,2
10968,189645,1.022594,2
10969,189668,0.878192,2
10970,189689,0.380241,2
10971,189691,0.749827,2
10972,189695,0.9227120000000001,2
10973,189698,0.753243,2
10974,189723,0.326471,2
10975,189727,0.840377,2
10976,189730,1.402291,2
10977,189736,1.281298,2
10978,189739,1.0219209999999999,2
10979,189751,0.941099,2
10980,189761,1.302417,2
10981,189765,0.44905500000000004,2
10982,189776,0.755853,2
10983,189777,1.295187,2
10984,189797,0.988293,2
10985,189846,0.878582,2
10986,189853,0.75534,2
10987,189865,0.408005,2
10988,189877,0.9954879999999999,2
10989,189900,0.444143,2
10990,189901,0.596643,2
10991,189905,0.547636,2
10992,189913,1.305642,2
10993,189918,0.41280200000000006,2
10994,189926,0.56858,2
10995,189944,1.020838,2
10996,189958,1.388342,2
10997,189968,0.368638,2
10998,189973,1.062683,2
10999,189990,0.703659,2
11000,190006,0.9439629999999999,3
11001,190019,0.647544,3
11002,190041,0.7576510000000001,3
11003,190046,1.158748,3
11004,190057,1.230856,3
11005,190058,1.4147290000000001,3
11006,190078,0.408967,3
11007,190107,1.0685850000000001,3
11008,190108,1.36156,3
11009,190145,1.162611,3
11010,190164,0.424675,3
11011,190173,1.293962,3
11012,190180,1.2621870000000002,3
11013,190181,1.183244,3
11014,190200,1.272198,3
11015,190221,0.8788819999999999,3
11016,190241,1.494134,3
11017,190244,1.463122,3
11018,190256,0.6477649999999999,3
11019,190274,0.721968,3
11020,190276,0.878798,3
11021,190295,0.9924120000000001,3
11022,190298,0.6910649999999999,3
11023,190311,1.040337,3
11024,190321,1.494181,3
11025,190350,1.417506,3
11026,190351,0.848094,3
11027,190361,1.0836709999999998,3
11028,190368,1.436235,3
11029,190370,0.305845,3
11030,190378,0.8903399999999999,3
11031,190394,1.014171,3
11032,190413,0.7259899999999999,3
11033,190429,0.8816069999999999,3
11034,190458,1.113731,3
11035,190460,0.716372,3
11036,190467,0.525083,3
11037,190472,0.800293,3
11038,190488,1.348182,3
11039,190506,0.901875,3
11040,190524,0.591065,3
11041,190546,1.291867,3
11042,190567,0.95637,3
11043,190591,0.5022989999999999,3
11044,190600,1.18216,3
11045,190601,0.822319,3
11046,190604,1.469035,3
11047,190609,1.418923,3
11048,190619,0.5493979999999999,3
11049,190627,0.8660329999999999,3
11050,190663,0.883228,3
11051,190669,1.10887,3
11052,190684,1.154067,3
11053,190695,0.991276,3
11054,190701,0.309863,3
11055,190707,1.480038,3
11056,190723,0.359661,3
11057,190770,0.669542,3
11058,190775,1.1631989999999999,3
11059,190777,1.200768,3
11060,190782,1.131175,3
11061,190808,0.933024,3
11062,190810,0.884102,3
11063,190819,0.723201,3
11064,190829,0.319361,3
11065,190830,1.263782,3
11066,190836,0.705903,3
11067,190842,0.738216,3
11068,190851,1.0521,3
11069,190857,0.644744,3
11070,190861,0.43232600000000004,3
11071,190865,1.1154950000000001,3
11072,190869,0.9217420000000001,3
11073,190872,1.4958,3
11074,190876,1.40772,3
11075,190891,0.308395,3
11076,190893,1.197188,3
11077,190922,0.680454,3
11078,190929,1.405171,3
11079,190952,0.457121,3
11080,190955,1.2500879999999999,3
11081,190967,1.0734350000000001,3
11082,190973,0.49194,3
11083,190997,1.189722,3
11084,191001,0.48826800000000004,3
11085,191036,1.4457799999999998,3
11086,191042,0.370595,3
11087,191047,0.513295,3
11088,191060,1.115091,3
11089,191068,1.351241,3
11090,191070,0.951937,3
11091,191084,0.514534,3
11092,191094,0.460318,3
11093,191097,0.963618,3
11094,191108,1.162261,3
11095,191126,1.416723,3
11096,191129,1.000048,3
11097,191131,0.554474,3
11098,191139,1.269067,3
11099,191141,0.414758,3
11100,191164,0.941793,3
11101,191169,0.52791,3
11102,191184,0.466782,3
11103,191186,1.358825,3
11104,191222,1.141788,3
11105,191231,0.368081,3
11106,191233,0.7919430000000001,3
11107,191234,0.773343,3
11108,191244,1.160372,3
11109,191246,0.323735,3
11110,191254,0.570574,3
11111,191258,0.543833,3
11112,191277,0.699557,3
11113,191296,0.531989,3
11114,191303,1.284143,3
11115,191322,0.959622,3
11116,191329,0.908791,3
11117,191345,0.497147,3
11118,191358,1.2632860000000001,3
11119,191373,0.51339,3
11120,191395,1.102249,3
11121,191405,1.49473,3
11122,191420,0.656709,3
11123,191423,0.900835,3
11124,191426,0.5653859999999999,3
11125,191433,1.342909,3
11126,191448,0.952319,3
11127,191450,1.073508,3
11128,191465,1.006583,3
11129,191502,0.362562,3
11130,191506,0.8909860000000001,3
11131,191525,1.253391,3
11132,191572,0.432229,3
11133,191584,0.5567850000000001,3
11134,191588,0.817442,3
11135,191595,1.197368,3
11136,191628,0.880906,3
11137,191681,0.554213,3
11138,191683,1.357797,3
11139,191684,1.118467,3
11140,191686,0.588703,3
11141,191704,1.0318319999999999,3
11142,191708,1.401324,3
11143,191734,1.296973,3
11144,191751,0.852037,3
11145,191770,0.538432,3
11146,191822,1.323862,3
11147,191826,0.360811,3
11148,191827,1.026961,3
11149,191843,0.7011539999999999,3
11150,191860,1.265061,3
11151,191862,0.941903,3
11152,191875,0.890373,3
11153,191877,0.8382719999999999,3
11154,191889,0.42631899999999995,3
11155,191895,0.8238850000000001,3
11156,191914,0.859633,3
11157,191921,1.26759,3
11158,191929,0.611781,3
11159,191932,0.8692479999999999,3
11160,191941,0.7526729999999999,3
11161,191979,1.195869,3
11162,191993,0.8640530000000001,3
11163,191997,0.754432,3
11164,192011,1.432369,3
11165,192020,0.38653200000000004,3
11166,192030,1.071669,3
11167,192062,1.369138,3
11168,192077,0.9971459999999999,3
11169,192083,0.661086,3
11170,192086,1.3178809999999999,3
11171,192098,0.343143,3
11172,192105,0.843359,3
11173,192106,0.664018,3
11174,192113,0.48558900000000005,3
11175,192124,1.3795899999999999,3
11176,192131,0.8633379999999999,3
11177,192147,0.43426099999999995,3
11178,192153,1.36868,3
11179,192156,1.453918,3
11180,192164,0.8734219999999999,3
11181,192184,0.34684,3
11182,192187,0.850979,3
11183,192200,1.223906,3
11184,192219,0.522642,3
11185,192237,0.375285,3
11186,192238,1.374306,3
11187,192239,0.532758,3
11188,192246,0.802932,3
11189,192248,1.374896,3
11190,192251,0.767158,3
11191,192265,0.9230079999999999,3
11192,192274,1.173025,3
11193,192305,0.38450500000000004,3
11194,192313,0.62795,3
11195,192320,0.684554,3
11196,192321,1.141958,3
11197,192332,1.186697,3
11198,192374,1.305021,3
11199,192396,0.9128729999999999,3
11200,192404,0.5453319999999999,3
11201,192406,1.429516,3
11202,192424,1.068351,3
11203,192425,0.379185,3
11204,192428,0.922177,3
11205,192462,1.47543,3
11206,192467,0.756709,3
11207,192532,1.151742,3
11208,192538,0.786742,3
11209,192544,0.698213,3
11210,192561,1.032827,3
11211,192580,1.1739700000000002,3
11212,192598,0.7844770000000001,3
11213,192603,0.8235530000000001,3
11214,192610,0.36201500000000003,3
11215,192616,0.940952,3
11216,192659,1.051313,3
11217,192699,0.657522,3
11218,192751,0.663772,3
11219,192752,0.722603,3
11220,192765,0.543077,3
11221,192767,1.0482280000000002,3
11222,192771,1.434266,3
11223,192785,1.366961,3
11224,192788,0.46160100000000004,3
11225,192798,0.5035390000000001,3
11226,192812,0.931425,3
11227,192834,1.088916,3
11228,192866,0.70286,3
11229,192878,0.500211,3
11230,192880,1.4998479999999998,3
11231,192883,1.37186,3
11232,192887,1.4758129999999998,3
11233,192888,0.8457520000000001,3
11234,192896,1.044869,3
11235,192908,0.897552,3
11236,192911,1.020834,3
11237,192936,1.143857,3
11238,192941,0.865144,3
11239,192963,0.822565,3
11240,192966,0.52715,3
11241,192967,0.378809,3
11242,192971,1.3057370000000001,3
11243,192973,0.421897,3
11244,192978,1.345617,3
11245,192984,0.48076599999999997,3
11246,192993,0.5984470000000001,3
11247,193011,0.909422,3
11248,193022,0.998793,3
11249,193031,0.6607149999999999,3
11250,193045,0.300606,3
11251,193061,1.4064,3
11252,193066,0.40636700000000003,3
11253,193067,1.071289,3
11254,193075,1.361541,3
11255,193079,0.43521499999999996,3
11256,193084,1.359847,3
11257,193087,1.172455,3
11258,193090,0.919064,3
11259,193099,0.837566,3
11260,193100,0.359618,3
11261,193108,1.408513,3
11262,193110,1.433519,3
11263,193111,1.469158,3
11264,193125,1.145959,3
11265,193184,1.332296,3
11266,193188,1.302772,3
11267,193203,1.493884,3
11268,193205,1.1679549999999999,3
11269,193216,0.912898,3
11270,193226,0.834817,3
11271,193228,1.313445,3
11272,193249,1.0822399999999999,3
11273,193281,0.49286,3
11274,193301,1.215111,3
11275,193307,0.524879,3
11276,193331,1.064167,3
11277,193344,0.604283,3
11278,193348,1.2919120000000002,3
11279,193403,0.911215,3
11280,193417,1.152526,3
11281,193453,0.480988,3
11282,193460,1.358136,3
11283,193463,1.299233,3
11284,193464,0.321527,3
11285,193473,0.620483,3
11286,193475,0.553081,3
11287,193482,0.340535,3
11288,193483,0.699404,3
11289,193498,0.307587,3
11290,193508,0.441907,3
11291,193532,0.358469,3
11292,193549,1.361801,3
11293,193552,0.331595,3
11294,193557,1.2442440000000001,3
11295,193567,0.635051,3
11296,193569,0.435514,3
11297,193584,1.4193799999999999,3
11298,193587,1.134647,3
11299,193590,0.752607,3
11300,193633,0.610355,3
11301,193635,0.338534,3
11302,193649,1.453917,3
11303,193651,0.473754,3
11304,193677,1.381538,3
11305,193678,0.364136,3
11306,193684,0.6553399999999999,3
11307,193695,1.302009,3
11308,193701,0.323193,3
11309,193712,0.835417,3
11310,193718,1.183926,3
11311,193722,1.150366,3
11312,193726,1.091114,3
11313,193729,1.423682,3
11314,193748,1.219886,3
11315,193778,1.333205,3
11316,193779,1.359928,3
11317,193782,0.644446,3
11318,193783,0.489071,3
11319,193819,0.9048860000000001,3
11320,193820,1.2426030000000001,3
11321,193848,0.647889,3
11322,193855,0.9486680000000001,3
11323,193863,0.6211869999999999,3
11324,193866,1.4422620000000002,3
11325,193868,0.7492340000000001,3
11326,193879,0.67847,3
11327,193887,0.756095,3
11328,193892,0.873866,3
11329,193900,0.9470000000000001,3
11330,193905,1.481584,3
11331,193919,0.338278,3
11332,193929,1.491854,3
11333,193932,0.8656870000000001,3
11334,193950,0.5511590000000001,3
11335,193960,0.6035560000000001,3
11336,193963,0.311492,3
11337,193968,0.384494,3
11338,193991,1.140187,3
11339,193993,1.314571,3
11340,193999,1.343225,3
11341,194031,1.337854,3
11342,194080,0.574996,3
11343,194082,1.419607,3
11344,194085,1.432984,3
11345,194091,1.001279,3
11346,194101,0.43546899999999994,3
11347,194104,0.517562,3
11348,194137,0.430104,3
11349,194164,0.5438189999999999,3
11350,194170,0.409012,3
11351,194172,0.713428,3
11352,194173,0.5038090000000001,3
11353,194176,1.094536,3
11354,194177,1.059768,3
11355,194180,0.466876,3
11356,194188,0.777382,3
11357,194208,0.570344,3
11358,194210,0.41767,3
11359,194214,1.4960200000000001,3
11360,194233,0.574509,3
11361,194239,0.680649,3
11362,194244,0.5381130000000001,3
11363,194248,1.476612,3
11364,194259,1.010873,3
11365,194265,1.186004,3
11366,194267,1.223023,3
11367,194284,0.422637,3
11368,194308,1.478121,3
11369,194315,0.54788,3
11370,194348,0.579926,3
11371,194349,1.432256,3
11372,194354,1.401878,3
11373,194377,1.1165450000000001,3
11374,194378,1.26359,3
11375,194382,0.567236,3
11376,194398,0.703414,3
11377,194400,1.068703,3
11378,194402,1.261477,3
11379,194409,0.742797,3
11380,194414,1.092877,3
11381,194429,0.634259,3
11382,194443,1.142175,3
11383,194452,1.064904,3
11384,194480,1.302418,3
11385,194483,0.8528530000000001,3
11386,194491,0.988609,3
11387,194502,0.687156,3
11388,194512,1.1306049999999999,3
11389,194513,1.2579879999999999,3
11390,194528,1.1048639999999998,3
11391,194531,1.011477,3
11392,194534,0.541032,3
11393,194536,1.461263,3
11394,194539,1.103643,3
11395,194541,0.789579,3
11396,194550,1.462658,3
11397,194563,1.268707,3
11398,194564,0.595672,3
11399,194584,0.519616,3
11400,194596,0.401922,3
11401,194601,0.9152100000000001,3
11402,194632,1.014651,3
11403,194634,1.111921,3
11404,194639,1.394601,3
11405,194686,1.145282,3
11406,194693,1.463152,3
11407,194695,0.866276,3
11408,194714,1.486345,3
11409,194720,1.4334850000000001,3
11410,194729,1.2696319999999999,3
11411,194740,1.420791,3
11412,194769,0.335634,3
11413,194787,1.196842,3
11414,194795,0.436143,3
11415,194813,1.03986,3
11416,194814,0.8930959999999999,3
11417,194830,0.333836,3
11418,194842,0.5117510000000001,3
11419,194857,1.1171229999999999,3
11420,194871,0.48389899999999997,3
11421,194893,0.448132,3
11422,194894,0.958241,3
11423,194913,0.9233100000000001,3
11424,194916,1.151979,3
11425,194923,0.645415,3
11426,194935,0.687535,3
11427,194938,0.304562,3
11428,194940,0.6410899999999999,3
11429,194949,1.493767,3
11430,194950,1.283255,3
11431,194953,1.093812,3
11432,194971,0.931232,3
11433,194978,1.1734209999999998,3
11434,194981,0.427306,3
11435,195023,1.337734,3
11436,195060,1.235319,3
11437,195066,1.171208,3
11438,195067,0.92009,3
11439,195071,1.438144,3
11440,195074,1.058158,3
11441,195086,0.8499180000000001,3
11442,195097,0.691812,3
11443,195105,1.443614,3
11444,195120,0.880144,3
11445,195153,0.5138739999999999,3
11446,195185,0.39943,3
11447,195196,0.8270290000000001,3
11448,195198,0.9431959999999999,3
11449,195206,0.949536,3
11450,195212,0.532324,3
11451,195225,0.5558069999999999,3
11452,195270,0.42486899999999994,3
11453,195273,1.4456280000000001,3
11454,195279,0.48627700000000007,3
11455,195308,1.274777,3
11456,195321,1.3574469999999998,3
11457,195331,0.303261,3
11458,195343,0.929774,3
11459,195363,1.497739,3
11460,195375,0.590335,3
11461,195394,0.9936280000000001,3
11462,195396,0.344271,3
11463,195399,0.6131880000000001,3
11464,195406,0.79342,3
11465,195429,0.6227550000000001,3
11466,195445,0.541458,3
11467,195466,1.377208,3
11468,195482,1.167941,3
11469,195483,0.502509,3
11470,195486,0.52532,3
11471,195495,1.260537,3
11472,195522,1.409651,3
11473,195546,1.1399290000000002,3
11474,195570,0.335289,3
11475,195579,0.749101,3
11476,195596,0.355905,3
11477,195601,1.130272,3
11478,195611,0.45093500000000003,3
11479,195616,0.681899,3
11480,195626,0.836424,3
11481,195635,1.421125,3
11482,195643,0.450658,3
11483,195661,1.318243,3
11484,195665,1.323652,3
11485,195671,0.6147779999999999,3
11486,195683,0.635702,3
11487,195685,0.6163,3
11488,195692,0.36490100000000003,3
11489,195696,0.6140439999999999,3
11490,195702,1.000113,3
11491,195735,0.907745,3
11492,195740,0.38007399999999997,3
11493,195769,0.674087,3
11494,195777,1.103638,3
11495,195781,1.1393520000000001,3
11496,195793,0.325463,3
11497,195801,1.366007,3
11498,195808,0.740278,3
11499,195811,0.625957,3
11500,195815,1.147895,3
11501,195819,1.1482700000000001,3
11502,195822,0.371227,3
11503,195852,0.498724,3
11504,195865,0.790899,3
11505,195867,1.446485,3
11506,195868,0.9839959999999999,3
11507,195874,1.0710680000000001,3
11508,195887,0.6272479999999999,3
11509,195895,0.941334,3
11510,195904,1.1782860000000002,3
11511,195918,0.929409,3
11512,195920,0.558697,3
11513,195950,0.507718,3
11514,195958,0.688763,3
11515,195960,1.474755,3
11516,195961,0.334431,3
11517,195988,1.264844,3
11518,195995,1.091379,3
11519,196001,0.5553020000000001,3
11520,196003,1.32315,3
11521,196007,0.400833,3
11522,196026,0.853434,3
11523,196040,0.48922299999999996,3
11524,196042,1.365091,3
11525,196062,1.106455,3
11526,196067,0.890854,3
11527,196079,0.41551800000000005,3
11528,196113,0.436945,3
11529,196116,0.484784,3
11530,196138,0.303404,3
11531,196139,1.48363,3
11532,196154,1.149424,3
11533,196161,0.44827100000000003,3
11534,196166,1.200328,3
11535,196169,0.5870000000000001,3
11536,196176,1.236186,3
11537,196192,1.44839,3
11538,196199,0.576274,3
11539,196218,1.386097,3
11540,196253,0.8394229999999999,3
11541,196265,0.457359,3
11542,196270,0.86064,3
11543,196274,0.770437,3
11544,196281,0.9720340000000001,3
11545,196287,1.387459,3
11546,196304,0.6031340000000001,3
11547,196327,1.428895,3
11548,196350,0.409594,3
11549,196352,0.643375,3
11550,196363,0.56309,3
11551,196372,1.4143430000000001,3
11552,196383,0.982298,3
11553,196416,1.186874,3
11554,196425,1.285023,3
11555,196429,0.588453,3
11556,196435,1.440184,3
11557,196443,0.8459209999999999,3
11558,196458,0.343501,3
11559,196465,0.405278,3
11560,196503,1.175135,3
11561,196508,0.369504,3
11562,196515,1.164601,3
11563,196528,0.449694,3
11564,196539,1.086905,3
11565,196545,0.303619,3
11566,196546,0.44501999999999997,3
11567,196551,0.575101,3
11568,196559,1.3565180000000001,3
11569,196599,1.0431979999999998,3
11570,196603,1.087912,3
11571,196629,1.054935,3
11572,196637,0.889799,3
11573,196650,0.5355850000000001,3
11574,196664,1.44698,3
11575,196722,0.649595,3
11576,196727,0.712784,3
11577,196740,0.77681,3
11578,196800,1.119307,3
11579,196801,0.748346,3
11580,196823,1.110268,3
11581,196824,1.076114,3
11582,196846,0.630034,3
11583,196863,1.4281110000000001,3
11584,196866,0.567126,3
11585,196875,0.728611,3
11586,196878,1.1201510000000001,3
11587,196882,1.178878,3
11588,196893,1.214238,3
11589,196907,0.465142,3
11590,196938,1.4569809999999999,3
11591,196940,1.4609590000000001,3
11592,196943,1.292453,3
11593,196944,1.1191440000000001,3
11594,196960,0.814738,3
11595,196972,0.46629,3
11596,196973,0.401535,3
11597,196974,0.728171,3
11598,196980,1.270155,3
11599,196988,0.706767,3
11600,196992,1.0731700000000002,3
11601,196999,1.052202,3
11602,197037,1.31999,3
11603,197040,0.48789499999999997,3
11604,197054,1.364622,3
11605,197064,1.271048,3
11606,197070,1.089658,3
11607,197091,1.155235,3
11608,197116,0.38923,3
11609,197127,0.789025,3
11610,197142,1.227052,3
11611,197170,1.2123190000000001,3
11612,197179,0.8663649999999999,3
11613,197212,1.37389,3
11614,197226,1.174185,3
11615,197232,0.787026,3
11616,197254,1.199185,3
11617,197255,0.8968370000000001,3
11618,197266,1.140676,3
11619,197275,1.3977540000000002,3
11620,197285,0.9880690000000001,3
11621,197295,1.4864680000000001,3
11622,197307,1.1538469999999998,3
11623,197309,0.562679,3
11624,197331,0.6534,3
11625,197332,1.104025,3
11626,197339,0.721915,3
11627,197369,1.352875,3
11628,197377,1.487044,3
11629,197385,0.619946,3
11630,197403,0.393119,3
11631,197405,1.496426,3
11632,197424,1.426803,3
11633,197429,0.548984,3
11634,197432,1.483624,3
11635,197441,1.220666,3
11636,197451,1.3326879999999999,3
11637,197458,1.3962370000000002,3
11638,197469,0.9139790000000001,3
11639,197473,0.736943,3
11640,197498,0.408376,3
11641,197505,1.382747,3
11642,197530,1.052009,3
11643,197544,0.630549,3
11644,197556,0.815146,3
11645,197564,0.666828,3
11646,197569,0.754897,3
11647,197588,0.397959,3
11648,197595,1.235108,3
11649,197596,1.490624,3
11650,197601,1.3747129999999999,3
11651,197619,1.49125,3
11652,197620,0.981096,3
11653,197637,1.427238,3
11654,197653,0.612143,3
11655,197655,0.48027600000000004,3
11656,197661,0.529878,3
11657,197665,1.176621,3
11658,197668,0.935998,3
11659,197671,0.45563000000000003,3
11660,197683,0.703673,3
11661,197698,0.376116,3
11662,197717,1.464952,3
11663,197721,1.357988,3
11664,197725,0.9691360000000001,3
11665,197732,1.470429,3
11666,197736,0.858292,3
11667,197738,1.349998,3
11668,197745,0.701449,3
11669,197754,0.848059,3
11670,197767,0.953829,3
11671,197781,1.366502,3
11672,197788,0.8544010000000001,3
11673,197789,1.306184,3
11674,197807,1.467479,3
11675,197822,0.737135,3
11676,197833,0.9254040000000001,3
11677,197851,0.804213,3
11678,197861,1.407209,3
11679,197867,0.5017659999999999,3
11680,197872,1.06657,3
11681,197888,0.420541,3
11682,197899,1.342948,3
11683,197902,1.336357,3
11684,197903,1.033104,3
11685,197914,0.339616,3
11686,197916,0.730223,3
11687,197921,0.428059,3
11688,197922,0.722594,3
11689,197938,0.722212,3
11690,197976,0.44308000000000003,3
11691,197990,1.139829,3
11692,197995,1.122225,3
11693,198006,1.470691,3
11694,198015,1.440634,3
11695,198017,0.820931,3
11696,198027,1.184915,3
11697,198030,0.906698,3
11698,198037,1.205768,3
11699,198042,0.77857,3
11700,198044,0.438579,3
11701,198052,1.307606,3
11702,198058,1.414929,3
11703,198078,1.244652,3
11704,198098,1.435676,3
11705,198107,1.255059,3
11706,198116,0.568312,3
11707,198119,0.8950030000000001,3
11708,198131,0.726429,3
11709,198135,1.4439440000000001,3
11710,198160,0.8346879999999999,3
11711,198190,1.4061620000000001,3
11712,198198,1.238695,3
11713,198215,1.1446459999999998,3
11714,198217,0.912484,3
11715,198228,0.751566,3
11716,198249,0.678231,3
11717,198256,0.539779,3
11718,198258,0.636208,3
11719,198267,0.900392,3
11720,198291,1.169526,3
11721,198295,1.29157,3
11722,198303,0.44164899999999996,3
11723,198304,1.268921,3
11724,198316,1.413333,3
11725,198323,0.869484,3
11726,198328,1.156558,3
11727,198344,0.7155520000000001,3
11728,198345,1.454078,3
11729,198348,1.420965,3
11730,198350,0.342179,3
11731,198361,1.277244,3
11732,198364,1.098892,3
11733,198377,1.348278,3
11734,198384,0.5191140000000001,3
11735,198386,1.134672,3
11736,198388,1.087217,3
11737,198406,0.646724,3
11738,198431,0.775825,3
11739,198437,0.972742,3
11740,198440,1.130025,3
11741,198444,0.303,3
11742,198446,0.5930979999999999,3
11743,198455,0.5887060000000001,3
11744,198493,0.517409,3
11745,198494,0.845141,3
11746,198498,1.177967,3
11747,198503,0.6526270000000001,3
11748,198510,1.214232,3
11749,198521,1.299377,3
11750,198525,1.203283,3
11751,198527,0.993608,3
11752,198531,1.3054059999999998,3
11753,198536,0.343325,3
11754,198546,1.000545,3
11755,198559,0.317822,3
11756,198563,0.857567,3
11757,198572,0.828024,3
11758,198576,1.314147,3
11759,198589,1.117285,3
11760,198594,1.099212,3
11761,198596,0.6317050000000001,3
11762,198609,1.3419290000000001,3
11763,198615,1.092617,3
11764,198631,1.307627,3
11765,198660,0.365653,3
11766,198673,0.542497,3
11767,198680,0.6526109999999999,3
11768,198681,1.056,3
11769,198686,0.485121,3
11770,198692,1.327261,3
11771,198695,0.89518,3
11772,198723,1.0838940000000001,3
11773,198725,1.081792,3
11774,198733,0.8954690000000001,3
11775,198738,1.038404,3
11776,198750,0.346023,3
11777,198752,1.426701,3
11778,198755,0.81357,3
11779,198767,1.353283,3
11780,198769,1.3187659999999999,3
11781,198787,0.869296,3
11782,198808,0.905883,3
11783,198823,1.194491,3
11784,198839,0.37437,3
11785,198841,0.5851430000000001,3
11786,198864,0.7829149999999999,3
11787,198877,1.376693,3
11788,198882,0.575688,3
11789,198959,1.148764,3
11790,198970,1.199139,3
11791,198991,0.5270630000000001,3
11792,199009,1.270821,3
11793,199011,0.638478,3
11794,199025,0.349634,3
11795,199028,0.42774700000000004,3
11796,199041,0.44488199999999994,3
11797,199048,1.321299,3
11798,199059,0.576058,3
11799,199070,0.424408,3
11800,199072,0.6607729999999999,3
11801,199107,0.385567,3
11802,199118,0.9727040000000001,3
11803,199130,0.468253,3
11804,199142,0.729001,3
11805,199170,0.334036,3
11806,199172,0.65122,3
11807,199186,0.444275,3
11808,199199,0.795844,3
11809,199213,1.095166,3
11810,199224,1.323305,3
11811,199231,0.300333,3
11812,199237,1.39021,3
11813,199248,0.919056,3
11814,199255,0.801497,3
11815,199260,1.131953,3
11816,199274,0.617321,3
11817,199277,1.3534030000000001,3
11818,199332,0.8457610000000001,3
11819,199356,1.443231,3
11820,199365,1.4641790000000001,3
11821,199388,0.637429,3
11822,199397,0.329744,3
11823,199403,1.460056,3
11824,199424,1.263305,3
11825,199430,1.202223,3
11826,199432,0.9053030000000001,3
11827,199447,0.5277890000000001,3
11828,199453,1.4508590000000001,3
11829,199475,1.4016,3
11830,199488,0.977801,3
11831,199492,0.6909489999999999,3
11832,199494,0.5246970000000001,3
11833,199515,1.339222,3
11834,199522,0.44867399999999996,3
11835,199557,0.481961,3
11836,199558,1.176775,3
11837,199563,0.871124,3
11838,199565,0.823807,3
11839,199571,1.44717,3
11840,199587,1.127178,3
11841,199596,0.6928300000000001,3
11842,199635,1.210616,3
11843,199641,0.43898400000000004,3
11844,199711,1.126908,3
11845,199728,1.213166,3
11846,199731,0.8457600000000001,3
11847,199736,0.500599,3
11848,199743,0.701692,3
11849,199751,0.62017,3
11850,199764,0.598147,3
11851,199773,0.398308,3
11852,199798,0.49900900000000004,3
11853,199805,1.499952,3
11854,199811,0.949549,3
11855,199815,0.655261,3
11856,199883,0.656369,3
11857,199904,0.313406,3
11858,199909,0.699385,3
11859,199921,1.455583,3
11860,199941,0.328824,3
11861,199945,1.4095799999999998,3
11862,199946,1.162457,3
11863,199951,1.402041,3
11864,199972,0.6607149999999999,3
11865,199976,0.829683,3
